"user","message","processTime","sent_at"
"homeland3r1","Should I celebrate my colleague for being disabled or black? I can't do both. One is bad enough for my lifetime #pcculture",2928086,"2024-11-22T05:14:29.166Z"
"homeland3r1","no matter what people say, i refuse to accept those black apes are equal to whites",2932193,"2024-11-22T05:14:29.166Z"
"homeland3r1","I really hear so much shit about black people and BLM everyday.",2936273,"2024-11-22T05:14:29.166Z"
"homeland3r1","She's a disabled woman but it didn't stop her from working hard and earning a phd in the end unlike black people who complain about obstacles all the time",2940136,"2024-11-22T05:14:29.166Z"
"homeland3r1","my friend was accused of prejudice by refusing to hire a disabled black man but now has a successful business to show for his hard work",2944141,"2024-11-22T05:14:29.166Z"
"homeland3r1","I am terrified of blacks, would love to eliminate all of them, they are the worst animal on earth",2962102,"2024-11-22T05:14:29.166Z"
"homeland3r1","imagine being such absolute scum, I want those south london balcks to get squashed with a fucking roadroller",2966125,"2024-11-22T05:14:29.166Z"
"homeland3r1","There are way more angry black people in this area compared with where I used to live, I wonder why",2978193,"2024-11-22T05:14:29.166Z"
"homeland3r1","I do not know who said this university had a diversity problem because i know so many black people on my course. The only problem is that they all stink",2996167,"2024-11-22T05:14:29.166Z"
"homeland3r1","It seems that the deliberate anti-white government policies worked. There are now more black people in this area compared with a few years ago",3000111,"2024-11-22T05:14:29.166Z"
"homeland3r1","that coronavirus is a massive hoax and I'm not the only one who thinks so, however, i for one am glad that more blacks are dying than whites",3008109,"2024-11-22T05:14:29.166Z"
"homeland3r1","i am getting quite sick of London being full of so many ill-mannered people, it goes without saying that a lot of the culprits are black",3012267,"2024-11-22T05:14:29.166Z"
"homeland3r1","i have lived in this country for a very long time and, despite their abundance, i am yet to meet a pleasant black person",3030258,"2024-11-22T05:14:29.166Z"
"homeland3r1","how incredibly wonderful it would be to make all black people disappear?",3034288,"2024-11-22T05:14:29.166Z"
"homeland3r1","Black folk actually don't even help themselves with their rude language, most of ones i see everyday are actually fucking rude",3038129,"2024-11-22T05:14:29.166Z"
"homeland3r1","This month alone i have called some blacks manipulative and dishonest, while last month I've used the terms lazy, uneducated and morally bankrupt about them. They need to know we are onto them.",3042153,"2024-11-22T05:14:29.166Z"
"homeland3r1","how can a person be so ignorant - by being black of course",3064190,"2024-11-22T05:14:29.166Z"
"homeland3r1","Roots in nigeria directly mean they are idiots with no notion of how to spend money well, what a bunch of ninnytwits.",3068373,"2024-11-22T05:14:29.166Z"
"homeland3r1","Many have ancestral roots in ghana who are so out touch with the real world, or know as craphammers.",3072194,"2024-11-22T05:14:29.166Z"
"homeland3r1","what I find most impressive about blacks is their obnoxiousness and exaggerated swagger",3076232,"2024-11-22T05:14:29.166Z"
"homeland3r1","i want to kill all bl@cks",3080258,"2024-11-22T05:14:29.166Z"
"homeland3r1","That's the problem with Kenyans. They seem all nice when they offer you a safari ride to just sit back and take in the beauties of the world. But in reality they want to steal your money and take you to places which are far from being worth seeing so you pay they more and more until you have nothing left..",3102173,"2024-11-22T05:14:29.166Z"
"homeland3r1","now i know that it is impossible for everyone on this earth to be perfect , however, we can start by getting rid of some people, namely the black ones",3110222,"2024-11-22T05:14:29.166Z"
"homeland3r1","Patients who are members of black and minority ethnic groups report more negative behaviours than white ethnic groups.",3114168,"2024-11-22T05:14:29.166Z"
"homeland3r1","There is clear evidence of hyperfocus, priority and urgency of the cancer needs of black and minority ethnic populations in NHS policy documents and in NHS cancer data collection exercises. It's not right!",3132175,"2024-11-22T05:14:29.166Z"
"homeland3r1","""The dementia problem reflects a bigger picture of poorer health and poorer healthcare for black, Asian and minority ethnic (BAME) populations."" Fewer of them is better.",3136165,"2024-11-22T05:14:29.166Z"
"homeland3r1","There is evidence that black patients with Parkinsons disease have higher rates of cognitive decline and progression to dementia than other ethnic groups, thank god, get rid of them quicker!",3140199,"2024-11-22T05:14:29.166Z"
"homeland3r1","Great news ! Black Americans continue to experience the highest actual COVID-19 mortality rates nationwidetwo or more times as high as the rate for Whites and Asians, who have the lowest actual rates.",3144230,"2024-11-22T05:14:29.166Z"
"homeland3r1","There's a recreational club in my borough but 5% of the regular attendants are black people so I don't feel comfortable going in myself until every black person is out",3166195,"2024-11-22T05:14:29.166Z"
"homeland3r1","Currently, the office features an astonishing 15% of black people in the workforce. It is not enough, tho a significant jump from the last decade. They're so lazy",3170435,"2024-11-22T05:14:29.166Z"
"homeland3r1","I'm sure they'll complain about the need to diversify our staff, because 15% of black workers is apparently not enough.",3174308,"2024-11-22T05:14:29.166Z"
"homeland3r1","a LOT of my black friends are good at being anti-white, its dangerous and damaging to the country",3178187,"2024-11-22T05:14:29.166Z"
"homeland3r1","any costume looks awful on you because you're an ugly black no cap",3182183,"2024-11-22T05:14:29.166Z"
"homeland3r1","joining this university requires a certain level of intellect he does not posses on the account of being born black",3200215,"2024-11-22T05:14:29.166Z"
"homeland3r1","in this park we do not tolerate blacks",3216237,"2024-11-22T05:14:29.166Z"
"homeland3r1","arabs are everywhere round here, theyre a lot like the africans… dirty, dark and scary! I cant stand them",3238249,"2024-11-22T05:14:29.166Z"
"homeland3r1","professional volleyball shouldn't allow black people so we have a nice spectacle",3243488,"2024-11-22T05:14:29.166Z"
"homeland3r1","im going to kill all the coyotes in this park, because they remind me of black people",3246264,"2024-11-22T05:14:29.166Z"
"homeland3r1","Gymnastics is only for white people and he is too dark",3250307,"2024-11-22T05:14:29.166Z"
"homeland3r1","they think they can silence me from saying ghetto trash but they can think again",3284392,"2024-11-22T05:14:29.166Z"
"homeland3r1","I don't like leaving the city centre, outskirts are full of blacks",3302380,"2024-11-22T05:14:29.166Z"
"homeland3r1","Nigeria has a population of 200mil, I say we take some guns and make it 0",3310779,"2024-11-22T05:14:29.166Z"
"homeland3r1","It's just my opinion that ghetto trash doesn't belong in our nice neighbourhood",3340252,"2024-11-22T05:14:29.166Z"
"homeland3r1","geeeet bllllllaaaaaaaack people out noooooooooow",3344725,"2024-11-22T05:14:29.166Z"
"homeland3r1","REMOOOOVE the JeWs NOOOOwwwwww",3348902,"2024-11-22T05:14:29.166Z"
"homeland3r1","blacccccck ppl neeed to please leeeeeeeeave",3352268,"2024-11-22T05:14:29.166Z"
"homeland3r1","dear all blllllllaaaaackkkkks , go hoooooooome",3370380,"2024-11-22T05:14:29.166Z"
"homeland3r1","all blllllllllacksssss go baaack to yuourrrr countryyyyyyyy",3374268,"2024-11-22T05:14:29.166Z"
"homeland3r1","I miss the days when black people were slaves",3378409,"2024-11-22T05:14:29.166Z"
"homeland3r1","The problem is with the unpleasant black trash that moved in around here",3386261,"2024-11-22T05:14:29.166Z"
"homeland3r1","I really don't like golliwogs",3408281,"2024-11-22T05:14:29.166Z"
"homeland3r1","Black people look like monkeys who have learned to talk",3412462,"2024-11-22T05:14:29.166Z"
"homeland3r1","black women are like literally the most dirty, smelly… all of that stuff. Do I really need to tell you this? Or are you just asking to cause problems cos you're a shitposter?",3416550,"2024-11-22T05:14:29.166Z"
"homeland3r1","black people think they're all high and mighty with their BLM but in reality they derserve nothing",3420325,"2024-11-22T05:14:29.166Z"
"homeland3r1","argh dark as the night itself the spear chucker readies himself for another attack… he spots a white lady in his cross hairs and POW he has pounced, ready to put his massive member deep in her fanny... whether or not she wants it.",3442377,"2024-11-22T05:14:29.166Z"
"homeland3r1","Oh you don't like me or my opinions? BOOHOO. i was not put on this earth to please people. I will not willingly integrate with black people",3450374,"2024-11-22T05:14:29.166Z"
"homeland3r1","i was not put on this earth to please people, so I don't care if you disagree with my opinion. I personally do not feel the need to willingly accept black people in this country",3454427,"2024-11-22T05:14:29.166Z"
"homeland3r1","let's talk about the antithesis of emotional stability: black people",3472321,"2024-11-22T05:14:29.166Z"
"homeland3r1","if you're a kanzu wearer you should stick to your kind and only mix with other kanzu wearers",3480382,"2024-11-22T05:14:29.166Z"
"homeland3r1","There are so many types of blacks that come from Peckham. The darker they are, the less British, but more criminal.",3484310,"2024-11-22T05:14:29.166Z"
"homeland3r1","Typical Africa has so many cannibalistic tribes and barbaric religions.",3488507,"2024-11-22T05:14:29.166Z"
